url,fid,name,nick,birth_date,height,weight,association,class,locality,country,base_style,num_wins,num_losses,total_fights,win_rate
/fighter/brendan-schaub-33926,33926,brendan schaub,big brown,3/18/1983,76.0,238.0,reign mma,heavyweight,"aurora, colorado",usa,boxing,10,5,15,0.6666666666666666
/fighter/darrell-montague-34214,34214,darrell montague,the mongoose,11/3/1987,66.0,125.0,millennia mma,flyweight,"chino, california",usa,boxing,13,5,18,0.7222222222222222
/fighter/dan-spohn-39485,39485,dan spohn,dragon,10/12/1984,76.0,204.0,cambridge martial arts,light heavyweight,"zanesville, ohio",usa,jujutsu,18,6,24,0.75
/fighter/tom-lawlor-21940,21940,tom lawlor,filthy,5/15/1983,72.0,205.0,the jungle mma,light heavyweight,"fall river, massachusetts",usa,wrestling,10,7,17,0.5882352941176471
/fighter/cody-donovan-22304,22304,cody donovan,donnybrook,2/20/1981,75.0,205.0,grudge training center,light heavyweight,"denver, colorado",usa,bjj,8,5,13,0.6153846153846154
/fighter/fernando-bruno-25491,25491,fernando bruno,acougueiro,2/24/1982,66.0,145.0,nova uniao,featherweight,"rio de janeiro, rio de janeiro",brazil,bjj,16,5,21,0.7619047619047619
/fighter/renato-carneiro-61700,61700,renato carneiro,moicano,,71.0,145.0,constrictor team,featherweight,"brasilia, federal district",brazil,bjj,13,1,14,0.9285714285714286
/fighter/ricardo-funch-24057,24057,ricardo funch,golden boy,8/14/1980,70.0,170.0,team link,welterweight,"ludlow, massachusetts",usa,bjj,9,6,15,0.6
/fighter/jorge-antonio-cezario-de-oliveira-15380,15380,jorge antonio cezario de oliveira,blade,1/22/1980,70.0,155.0,renovacao fight team,lightweight,"nilopolis, rio de janeiro",brazil,mma,9,4,13,0.6923076923076923
/fighter/sergio-pettis-50987,50987,sergio pettis,the phenom,8/18/1993,66.0,125.0,roufusport,flyweight,"milwaukee, wisconsin",usa,taekwondo,17,5,22,0.7727272727272727
/fighter/jacob-volkmann-24765,24765,jacob volkmann,christmas,9/5/1980,69.0,170.0,minnesota martial arts academy,welterweight,"white bear lake, minnesota",usa,wrestling,19,7,26,0.7307692307692307
/fighter/estevan-payan-24952,24952,estevan payan,el terrible,4/3/1982,70.0,148.0,arizona combat sports,lightweight,"tempe, arizona",usa,mma,17,12,29,0.5862068965517241
/fighter/godofredo-castro-40623,40623,godofredo castro,pepey,7/2/1987,67.0,145.0,evolucao thai,featherweight,"fortaleza, ceara",brazil,bjj,14,6,20,0.7
/fighter/felipe-arantes-31372,31372,felipe arantes,sertanejo,2/9/1988,68.0,135.0,chute boxe,bantamweight,"sao paulo, sao paulo",brazil,muay thai,18,10,28,0.6428571428571429
/fighter/ryan-thomas-20224,20224,ryan thomas,the tank engine,11/5/1984,72.0,170.0,american top team,welterweight,"danville, illinois",usa,wrestling,20,8,28,0.7142857142857143
/fighter/leonardo-mafra-texeira-76653,76653,leonardo mafra texeira,macarrao,4/25/1989,70.0,155.0,american kickboxing academy,lightweight,"santo andre, sao paulo",brazil,muay thai,14,5,19,0.7368421052631579
/fighter/edilberto-de-oliveira-11907,11907,edilberto de oliveira,crocota,11/22/1982,72.0,170.0,champion team,welterweight,"campo formoso, bahia",brazil,mma,30,19,49,0.6122448979591837
/fighter/ricardo-abreu-82392,82392,ricardo abreu,demente,4/27/1984,71.0,185.0,wand fight team,middleweight,"ribeirao preto, sao paulo",brazil,bjj,5,1,6,0.8333333333333334
/fighter/colby-covington-57269,57269,colby covington,chaos,2/22/1988,71.0,169.0,american top team,welterweight,"springfield, oregon",usa,wrestling,14,1,15,0.9333333333333333
/fighter/rony-mariano-bezerra-38190,38190,rony mariano bezerra,jason,3/21/1984,67.0,145.0,evolucao thai,featherweight,"mossoro, rio grande do norte",brazil,bjj,14,7,21,0.6666666666666666
/fighter/donny-walker-11486,11486,donny walker,eagle eye,1/4/1980,69.0,145.0,griffonrawl thaiboxing & mma academy,featherweight,"cleveland, ohio",usa,muay thai,15,10,25,0.6
/fighter/andy-enz-61422,61422,andy enz,tank mode,8/15/1991,75.0,185.0,gracie barra alaska,middleweight,"anchorage, alaska",usa,wrestling,10,4,14,0.7142857142857143
/fighter/marcos-rogerio-de-lima-51955,51955,marcos rogerio de lima,pezao,6/25/1985,73.0,205.0,011 mma team,light heavyweight,"ribeirao pires, sao paulo",brazil,mma,16,5,21,0.7619047619047619
/fighter/vitor-miranda-13004,13004,vitor miranda,lex luthor,3/10/1979,73.0,185.0,team nogueira,middleweight,"joinville, santa catarina",brazil,muay thai,12,7,19,0.631578947368421
/fighter/marcelo-guimaraes-20277,20277,marcelo guimaraes,magrao,6/25/1983,72.0,185.0,caveira team,middleweight,"itapemirim, espirito santo",brazil,bjj,9,2,11,0.8181818181818182
/fighter/cody-pfister-48481,48481,cody pfister,the pfist,7/12/1990,70.0,155.0,nick's fight club,lightweight,"amarillo, texas",usa,kung fu,15,6,21,0.7142857142857143
/fighter/anton-zafir-86294,86294,anton zafir,the professor,,,170.0,whitsunday martial arts,welterweight,"airlie beach, queensland",australia,mma,8,4,12,0.6666666666666666
/fighter/roldan-sangchaan-103497,103497,roldan sangcha-an,the executioner,12/4/1990,64.0,125.0,lakay mma,flyweight,"baguio, cordillera administrative region",philippines,mma,4,3,7,0.5714285714285714
/fighter/dashon-johnson-120663,120663,dashon johnson,fly boy,1/25/1988,69.0,155.0,team xplode mma,lightweight,"escondido, california",usa,boxing,9,2,11,0.8181818181818182
/fighter/pawel-pawlak-65543,65543,pawel pawlak,plastinho,2/8/1989,72.0,170.0,gracie barra lodz,welterweight,lodz,poland,bjj,14,3,17,0.8235294117647058
/fighter/steve-kennedy-31092,31092,steve kennedy,the steamrolla,3/7/1983,72.0,170.0,kickass mma,welterweight,"perth, western australia",australia,mma,25,9,34,0.7352941176470589
/fighter/cody-gibson-38903,38903,cody gibson,the renegade,9/11/1987,70.0,135.0,elite team,bantamweight,"visalia, california",usa,wrestling,16,7,23,0.6956521739130435
/fighter/marcio-alexandre-jr-95457,95457,marcio alexandre jr.,lyoto,5/3/1989,73.0,170.0,team tavares,welterweight,"florianopolis, santa catarina",brazil,karate,16,4,20,0.8
/fighter/bernardo-magalhaes-26495,26495,bernardo magalhaes,trekko,8/4/1981,69.0,155.0,tp fight team,lightweight,rio de janeiro,brazil,mma,13,4,17,0.7647058823529411
/fighter/alan-jouban-65878,65878,alan jouban,brahma,11/25/1982,72.0,171.0,black house,welterweight,"lafayette, louisiana",usa,muay thai,16,6,22,0.7272727272727273
/fighter/gasan-umalatov-53109,53109,gasan umalatov,cobra,11/3/1982,71.0,181.0,fight nights team,middleweight,"zinzeli, astrakhan oblast",russia,sambo,18,5,23,0.782608695652174
/fighter/mike-rhodes-87296,87296,mike rhodes,biggie,12/4/1989,73.0,170.0,roufusport,welterweight,"waterloo, iowa",usa,kickboxing,10,6,16,0.625
/fighter/mikey-burnett-186,186,mikey burnett,the eastside assassin,7/16/1974,66.0,170.0,lion's den,welterweight,"tulsa, oklahoma",usa,wrestling,5,2,7,0.7142857142857143
/fighter/sherman-pendergarst-12854,12854,sherman pendergarst,the tank,,73.0,205.0,miletich fighting systems,light heavyweight,"baltimore, maryland",usa,wrestling,11,18,29,0.3793103448275862
/fighter/edimilson-souza-57343,57343,edimilson souza,kevin,10/17/1984,72.0,145.0,ds team,featherweight,"salvador, bahia",brazil,boxing,16,5,21,0.7619047619047619
/fighter/davey-grant-30564,30564,davey grant,dangerous,12/18/1985,68.0,135.0,north east top team,bantamweight,bishop auckland,england,kickboxing,10,4,14,0.7142857142857143
/fighter/gilbert-burns-91727,91727,gilbert burns,durinho,7/20/1986,70.0,155.0,blackzilians,lightweight,"niteroi, rio de janeiro",brazil,bjj,14,3,17,0.8235294117647058
/fighter/pedro-nobre-44211,44211,pedro nobre,the rock,2/13/1986,65.0,125.0,rio fighters,flyweight,"rio de janeiro, rio de janeiro",brazil,mma,19,5,24,0.7916666666666666
/fighter/guangyou-ning-26389,26389,guangyou ning,smasher,12/15/1981,65.0,135.0,tiger muay thai,bantamweight,"cangzhou, hebei",china,muay thai,5,4,9,0.5555555555555556
/fighter/taylor-lapilus-97337,97337,taylor lapilus,double impact,4/8/1992,66.0,135.0,mma factory,bantamweight,paris,france,mma,13,3,16,0.8125
/fighter/patrick-williams-69607,69607,patrick williams,the animal,9/7/1981,68.0,135.0,freestyle fighting academy,bantamweight,"homestead, florida",usa,wrestling,8,6,14,0.5714285714285714
/fighter/dan-lauzon-16556,16556,dan lauzon,the upgrade,3/30/1988,70.0,170.0,lauzon mma,welterweight,"bridgewater, massachusetts",usa,mma,17,6,23,0.7391304347826086
/fighter/dominique-steele-47845,47845,dominique steele,non-stop action packed,1/25/1988,70.0,170.0,team vision,welterweight,"cincinnati, ohio",usa,wrestling,16,12,28,0.5714285714285714
/fighter/alex-chambers-65649,65649,alex chambers,astro girl,10/28/1978,63.0,115.0,vt-1 gym,strawweight,"st. ives, new south wales",australia,karate,5,5,10,0.5
/fighter/nick-hein-50774,50774,nick hein,sergeant,4/24/1984,68.0,155.0,g.i. sports,lightweight,cologne,germany,judo,14,4,18,0.7777777777777778
/fighter/bryan-caraway-13791,13791,bryan caraway,kid lightning,8/4/1984,69.0,135.0,xtreme couture,bantamweight,"seattle, washington",usa,wrestling,21,9,30,0.7
/fighter/angela-hill-148517,148517,angela hill,overkill,1/12/1988,63.0,115.0,evolution muay thai,strawweight,"brooklyn, new york",usa,muay thai,8,5,13,0.6153846153846154
/fighter/roger-narvaez-60454,60454,roger narvaez,the silverback,9/9/1983,75.0,185.0,full contact fight academy,middleweight,"corpus christi, texas",usa,bjj,8,3,11,0.7272727272727273
/fighter/rich-attonito-11955,11955,rich attonito,the raging bull,6/16/1977,70.0,170.0,american top team,welterweight,"deerfield beach, florida",usa,wrestling,10,5,15,0.6666666666666666
/fighter/steve-steinbeiss-21627,21627,steve steinbeiss,the hooligan,5/5/1981,75.0,186.0,power mma team,middleweight,"phoenix, arizona",usa,mma,9,4,13,0.6923076923076923
/fighter/fabiano-scherner-7690,7690,fabiano scherner,pega-leve,6/30/1972,76.0,257.0,team quest,heavyweight,"florianopolis, santa catarina",brazil,bjj,11,11,22,0.5
/fighter/karlos-vemola-40238,40238,karlos vemola,the terminator,7/1/1985,72.0,205.0,london shootfighters,light heavyweight,olomouc,czech republic,wrestling,23,5,28,0.8214285714285714
/fighter/vik-grujic-69858,69858,vik grujic,the spartan,2/6/1977,71.0,170.0,alliance mma,welterweight,"melbourne, victoria",australia,mma,6,6,12,0.5
/fighter/steve-cantwell-12785,12785,steve cantwell,the robot,12/8/1986,74.0,185.0,one kick's gym,middleweight,"pahrump, nevada",usa,kickboxing,7,6,13,0.5384615384615384
/fighter/denis-stojnic-12955,12955,denis stojnic,the menace,2/2/1980,72.0,247.0,golden glory,heavyweight,sarajevo,bosnia and herzegovina,muay thai,13,3,16,0.8125
/fighter/josh-haynes-6254,6254,josh haynes,bring the pain,7/30/1977,69.0,205.0,syndicate mma,light heavyweight,"medford, oregon",usa,mma,14,11,25,0.56
/fighter/matt-lucas-18915,18915,matt lucas,luke duke,,73.0,205.0,arizona combat sports,light heavyweight,"mesa, arizona",usa,mma,15,3,18,0.8333333333333334
/fighter/francimar-barroso-14702,14702,francimar barroso,bodao,2/29/1980,73.0,205.0,nova uniao,light heavyweight,"xapuri, acre",brazil,bjj,22,7,29,0.7586206896551724
/fighter/manuel-rodriguez-46484,46484,manuel rodriguez,chalate,4/25/1985,69.0,185.0,tp fight team,middleweight,"sydney, australia",el salvador,mma,11,5,16,0.6875
/fighter/todd-brown-21887,21887,todd brown,bulldog,12/13/1976,71.0,185.0,bulldog fight team,middleweight,"mishawaka, indiana",usa,mma,16,4,20,0.8
/fighter/john-marsh-9,9,john marsh,the bull,9/15/1970,72.0,222.0,team neutral grounds,heavyweight,"torrance, california",usa,wrestling,8,7,15,0.5333333333333333
/fighter/cyrille-diabate-2191,2191,cyrille diabate,snake,6/10/1973,78.0,205.0,snake team,light heavyweight,"le celle st. clous, haut de seine",france,kickboxing,19,10,29,0.6551724137931034
/fighter/augusto-montano-41494,41494,augusto montano,dodger,10/25/1984,73.0,170.0,bonebreakers team,welterweight,mexico city,mexico,kung fu,15,3,18,0.8333333333333334
/fighter/aaron-simpson-24986,24986,aaron simpson,a-train,7/20/1974,72.0,170.0,power mma team,welterweight,"phoenix, arizona",usa,wrestling,12,5,17,0.7058823529411765
/fighter/bruno-santos-48052,48052,bruno santos,carioca,7/17/1987,68.0,185.0,ze mario team,middleweight,"macae, rio de janeiro",brazil,bjj,18,2,20,0.9
/fighter/ryan-madigan-16551,16551,ryan madigan,the lion,,72.0,170.0,jungle fight team,welterweight,"cuyahoga falls, ohio",usa,mma,5,3,8,0.625
/fighter/xavier-foupapokam-8761,8761,xavier foupa-pokam,professor x,3/7/1982,73.0,185.0,snake team,middleweight,paris,france,muay thai,32,22,54,0.5925925925925926
/fighter/josh-schockman-13270,13270,josh schockman,the warhammer,12/29/1981,76.0,205.0,dirty south fight team,light heavyweight,"nashville, tennessee",usa,mma,6,3,9,0.6666666666666666
/fighter/damian-grabowski-30320,30320,damian grabowski,the polish pitbull,5/12/1980,73.0,241.0,lutadores opole,heavyweight,opole,poland,wrestling,21,5,26,0.8076923076923077
/fighter/mike-wessel-25524,25524,mike wessel,the juggernaut,12/2/1977,72.0,263.0,westside fight team,heavyweight,"little rock, arkansas",usa,mma,15,8,23,0.6521739130434783
/fighter/alex-andrade-258,258,alex andrade,el toro,5/14/1974,71.0,200.0,lion's den,light heavyweight,"laredo, texas",usa,mma,10,5,15,0.6666666666666666
/fighter/nahshon-burrell-53596,53596,nah-shon burrell,the rock-n-rolla,2/5/1990,73.0,179.0,fight firm,middleweight,"philadelphia, pennsylvania",usa,mma,15,11,26,0.5769230769230769
/fighter/christos-giagos-68130,68130,christos giagos,the spartan,1/23/1990,70.0,155.0,systems training center,lightweight,"hawthorne, california",usa,wrestling,16,7,23,0.6956521739130435
/fighter/oluwale-bamgbose-103153,103153,oluwale bamgbose,the holy war angel,8/4/1987,71.0,185.0,chute boxe usa,middleweight,"new york, new york",usa,taekwondo,6,4,10,0.6
/fighter/mario-miranda-23852,23852,mario miranda,super mario,9/21/1978,75.0,185.0,black house,middleweight,rio de janeiro,brazil,bjj,14,7,21,0.6666666666666666
/fighter/jesse-lennox-17139,17139,jesse lennox,the ox,3/10/1982,69.0,170.0,miletich martial arts,welterweight,"cedar rapids, iowa",usa,mma,14,4,18,0.7777777777777778
/fighter/albert-tumenov-60198,60198,albert tumenov,einstein,12/26/1991,71.0,169.0,k dojo warrior tribe,welterweight,nalchik,russia,karate,20,4,24,0.8333333333333334
/fighter/mickael-lebout-81143,81143,mickael lebout,ragnar,8/16/1987,71.0,155.0,mma factory,lightweight,paris,france,mma,18,9,27,0.6666666666666666
/fighter/luiz-cane-17559,17559,luiz cane,banha,4/2/1981,74.0,205.0,demian maia jiu-jitsu,light heavyweight,"sao paulo, sao paulo",brazil,bjj,17,7,24,0.7083333333333334
/fighter/roger-zapata-81585,81585,roger zapata,viva,,71.0,170.0,bruno tostes bjj,welterweight,"new york, new york",usa,bjj,4,2,6,0.6666666666666666
/fighter/patrick-walsh-67971,67971,patrick walsh,the beast of the east,11/28/1988,71.0,205.0,wai kru mma,light heavyweight,"west bridgewater, massachusetts",usa,wrestling,10,3,13,0.7692307692307693
/fighter/chad-laprise-69681,69681,chad laprise,the disciple,7/23/1986,70.0,156.0,adrenaline training center,lightweight,"london, ontario",canada,mma,13,4,17,0.7647058823529411
/fighter/elias-theodorou-81765,81765,elias theodorou,the spartan,5/31/1988,73.0,185.0,kros gym,middleweight,"mississauga, ontario",canada,mma,16,2,18,0.8888888888888888
/fighter/leo-kuntz-44602,44602,leo kuntz,the lion,10/3/1983,70.0,155.0,american top team,lightweight,"linton, north dakota",usa,mma,18,4,22,0.8181818181818182
/fighter/david-michaud-53778,53778,david michaud,bulldawg,11/10/1988,69.0,155.0,mma lab,lightweight,"brookings, south dakota",usa,wrestling,13,4,17,0.7647058823529411
/fighter/eddie-sanchez-12098,12098,eddie sanchez,the manic hispanic,4/11/1982,75.0,214.0,kings mma,heavyweight,"san diego, california",usa,mma,15,8,23,0.6521739130434783
/fighter/adam-cella-69956,69956,adam cella,el natural,,74.0,170.0,finney's hit squad,welterweight,"st. louis, missouri",usa,mma,9,9,18,0.5
/fighter/zach-light-3919,3919,zach light,the lisbon outlaw,2/6/1974,68.0,170.0,wolfslair,welterweight,"huntington beach, california",usa,wrestling,9,11,20,0.45
/fighter/chris-heatherly-101117,101117,chris heatherly,stump,,68.0,160.0,fit or fight,welterweight,"cahokia, illinois",usa,bjj,9,4,13,0.6923076923076923
/fighter/dongi-yang-23501,23501,dongi yang,the ox,12/7/1984,71.0,185.0,korean top team,middleweight,seoul,south korea,judo,13,3,16,0.8125
/fighter/matt-van-buren-64754,64754,matt van buren,gutter,6/12/1986,77.0,205.0,american top team,light heavyweight,"norfolk, virginia",usa,mma,7,6,13,0.5384615384615384
/fighter/justin-wren-21401,21401,justin wren,the big pygmy,4/27/1987,75.0,265.0,grudge training center,heavyweight,"ames, iowa",usa,wrestling,13,2,15,0.8666666666666667
/fighter/magnus-cedenblad-22137,22137,magnus cedenblad,jycken,4/10/1982,75.0,185.0,allstars training center,middleweight,stockholm,sweden,shootfighting,14,5,19,0.7368421052631579
/fighter/jason-fairn-48,48,jason fairn,bonecracker,7/16/1973,73.0,230.0,fairn jiu-jitsu,heavyweight,"vancouver, british columbia",canada,bjj,4,5,9,0.4444444444444444
/fighter/alexandre-ferreira-1398,1398,alexandre ferreira,cacareco,4/25/1979,67.0,204.0,chute boxe,light heavyweight,rio de janeiro,brazil,mma,18,6,24,0.75
/fighter/justin-mccully-930,930,justin mccully,the insane one,2/18/1976,74.0,235.0,team punishment,heavyweight,"orange, california",usa,shoot wrestling,11,5,16,0.6875
/fighter/ulysses-gomez-30396,30396,ulysses gomez,useless,5/25/1983,65.0,125.0,marc laimon's cobra kai,flyweight,"las vegas, nevada",usa,wrestling,9,5,14,0.6428571428571429
/fighter/rob-broughton-10924,10924,rob broughton,the bear,3/3/1983,74.0,258.0,atherton submission wrestling,heavyweight,liverpool,england,wrestling,16,7,23,0.6956521739130435
/fighter/danny-roberts-64677,64677,danny roberts,hot chocolate,,72.0,170.0,next generation uk,welterweight,"liverpool, merseyside",england,boxing,16,3,19,0.8421052631578947
/fighter/nick-penner-23736,23736,nick penner,the quiet assassin,3/26/1980,72.0,205.0,frank lee's muay thai,light heavyweight,"blumenort, manitoba",canada,muay thai,11,3,14,0.7857142857142857
/fighter/daniel-roberts-23999,23999,daniel roberts,ninja,8/5/1980,70.0,170.0,cesar gracie fight team,welterweight,"rockford, illinois",usa,wrestling,15,7,22,0.6818181818181818
/fighter/reese-andy-12692,12692,reese andy,riptide,3/31/1973,72.0,205.0,west coast fight team,light heavyweight,"auburn, washington",usa,wrestling,7,3,10,0.7
/fighter/james-hammortree-42479,42479,james hammortree,sledge,11/29/1983,75.0,204.0,usa martial arts,light heavyweight,"ocala, florida",usa,karate,6,3,9,0.6666666666666666
/fighter/clifford-starks-56902,56902,clifford starks,big cat,4/25/1981,70.0,185.0,arizona combat sports,middleweight,"tempe, arizona",usa,wrestling,14,5,19,0.7368421052631579
/fighter/shinsho-anzai-47183,47183,shinsho anzai,animal,12/1/1985,69.0,170.0,team climb,welterweight,tokyo,japan,wrestling,10,3,13,0.7692307692307693
/fighter/enson-inoue-12,12,enson inoue,yamato damashi,4/15/1967,70.0,204.0,purebred omiya,light heavyweight,"omiya, saitama",japan,ninjutsu,12,8,20,0.6
/fighter/alan-patrick-silva-alves-31096,31096,alan patrick silva alves,nuguette,7/19/1983,71.0,155.0,x-gym,lightweight,"manaus, amazonas",brazil,bjj,15,2,17,0.8823529411764706
/fighter/valmir-lazaro-22216,22216,valmir lazaro,bidu,8/15/1985,72.0,154.0,nova uniao,lightweight,"salvador, bahia",brazil,bjj,17,7,24,0.7083333333333334
/fighter/tiequan-zhang-16984,16984,tiequan zhang,the wolf,7/25/1978,69.0,145.0,china top team,featherweight,beijing,china,wrestling,15,4,19,0.7894736842105263
/fighter/chris-kelades-51576,51576,chris kelades,the greek assassin,2/21/1981,67.0,125.0,fit plus,flyweight,"cole harbour, nova scotia",canada,bjj,13,4,17,0.7647058823529411
/fighter/ildemar-alcantara-22223,22223,ildemar alcantara,marajo,11/17/1982,74.0,185.0,marajo brothers team,middleweight,"soure, para",brazil,bjj,25,13,38,0.6578947368421053
/fighter/yoji-anjo-182,182,yoji anjo,mr. 200,12/31/1970,71.0,198.0,team kingdom,light heavyweight,"suginami, tokyo",japan,shoot wrestling,0,5,5,0.0
/fighter/germaine-de-randamie-41745,41745,germaine de randamie,the iron lady,4/24/1984,69.0,135.0,american kickboxing academy,bantamweight,"utrecht, utrecht",netherlands,kickboxing,8,3,11,0.7272727272727273
/fighter/valentina-shevchenko-45384,45384,valentina shevchenko,bullet,3/7/1988,65.0,135.0,tiger muay thai,bantamweight,lima,peru,muay thai,16,3,19,0.8421052631578947
/fighter/daniel-hooker-45122,45122,daniel hooker,the hangman,2/13/1990,72.0,145.0,saigon sports club,featherweight,auckland,new zealand,kickboxing,17,8,25,0.68
/fighter/sean-strickland-30452,30452,sean strickland,tarzan,2/27/1991,73.0,171.0,cquence jiu-jitsu,welterweight,"riverside, california",usa,mma,20,3,23,0.8695652173913043
/fighter/guilherme-vasconcelos-108499,108499,guilherme vasconcelos,bomba,3/23/1986,72.0,170.0,bh rhinos,welterweight,"belo horizonte, minas gerais",brazil,bjj,10,5,15,0.6666666666666666
/fighter/steve-montgomery-49092,49092,steve montgomery,the creepy weasel,12/19/1990,76.0,170.0,american top team,welterweight,"boca raton, florida",usa,mma,9,5,14,0.6428571428571429
/fighter/marcin-wrzosek-85623,85623,marcin wrzosek,the polish zombie,10/14/1987,69.0,145.0,gracie barra lodz,featherweight,bydgoszcz,poland,bjj,13,5,18,0.7222222222222222
/fighter/andreas-stahl-57322,57322,andreas stahl,real steel,5/20/1988,71.0,169.0,renyi fight camp,welterweight,"umea, vasterbotten",sweden,mma,11,4,15,0.7333333333333333
/fighter/paul-redmond-56615,56615,paul redmond,redser,10/20/1986,70.0,145.0,team ryano mma,featherweight,"dublin, leinster",ireland,mma,14,8,22,0.6363636363636364
/fighter/kris-mccray-39432,39432,kris mccray,savage,9/24/1981,72.0,170.0,iron army,welterweight,"toms river, new jersey",usa,wrestling,9,5,14,0.6428571428571429
/fighter/tom-egan-29690,29690,tom egan,the tank,,71.0,181.0,sbg mma,middleweight,"kildare, county kildare",ireland,mma,7,5,12,0.5833333333333334
/fighter/alberto-mina-16705,16705,alberto mina,soldier of god,5/2/1982,72.0,170.0,kings mma,welterweight,"campina grande, paraiba",brazil,judo,13,1,14,0.9285714285714286
/fighter/roxanne-modafferi-8785,8785,roxanne modafferi,the happy warrior,9/24/1982,66.0,125.0,syndicate mma,flyweight,"las vegas, nevada",usa,judo,22,15,37,0.5945945945945946
/fighter/antonio-carlos-jr-143157,143157,antonio carlos jr.,cara de sapato,3/16/1990,73.0,185.0,american top team,middleweight,"salvador, bahia",brazil,bjj,10,2,12,0.8333333333333334
/fighter/lee-murray-1659,1659,lee murray,lightning,11/12/1977,72.0,185.0,london shootfighters,middleweight,london,england,mma,8,2,10,0.8
/fighter/jake-hecht-15759,15759,jake hecht,hitman,2/9/1984,72.0,170.0,fiore mma,welterweight,"moscow mills, missouri",usa,mma,11,4,15,0.7333333333333333
/fighter/aaron-phillips-55298,55298,aaron phillips,the model,8/5/1989,69.0,135.0,gladiators academy,bantamweight,"lafayette, louisiana",usa,bjj,5,3,8,0.625
/fighter/bradley-scott-44442,44442,bradley scott,bear,6/22/1989,73.0,185.0,dragons lair mma,middleweight,"melksham, wiltshire",england,mma,11,6,17,0.6470588235294118
/fighter/marcin-bandel-55705,55705,marcin bandel,bomba,10/10/1989,70.0,155.0,drysdale jiu-jitsu,lightweight,lodz,poland,bjj,18,5,23,0.782608695652174
/fighter/nandor-guelmino-28286,28286,nandor guelmino,the hun,12/20/1975,75.0,230.0,gym 23,heavyweight,vienna,austria,taekwondo,11,6,17,0.6470588235294118
/fighter/robert-whiteford-47105,47105,robert whiteford,the hammer,4/12/1983,69.0,145.0,dinky ninjas,featherweight,"armadale, west lothian",scotland,judo,15,4,19,0.7894736842105263
/fighter/mehdi-baghdad-41993,41993,mehdi baghdad,the sultan,4/13/1985,73.0,155.0,black house,lightweight,six-fours-les-plages,france,muay thai,11,6,17,0.6470588235294118
/fighter/guido-cannetti-69513,69513,guido cannetti,ninja,,66.0,135.0,muay thai goa,bantamweight,buenos aires,argentina,muay thai,8,4,12,0.6666666666666666
/fighter/daniel-downes-41666,41666,daniel downes,danny boy,4/8/1986,72.0,155.0,roufusport,lightweight,"milwaukee, wisconsin",usa,kickboxing,8,3,11,0.7272727272727273
/fighter/aaron-wilkinson-39265,39265,aaron wilkinson,the daywalker,,70.0,170.0,straight blast gym,welterweight,manchester,england,mma,11,7,18,0.6111111111111112
/fighter/enrique-marin-27077,27077,enrique marin,wasabi,,,170.0,crazy seville,welterweight,"seville, andalusia",spain,jujutsu,11,6,17,0.6470588235294118
/fighter/lukasz-sajewski-31110,31110,lukasz sajewski,wookie,11/27/1990,68.0,155.0,mighty bulls team,lightweight,gdansk,poland,mma,13,4,17,0.7647058823529411
/fighter/sai-wang-47118,47118,sai wang,the fire kylin,1/16/1986,72.0,170.0,aka thailand,welterweight,beijing,china,sanshou,22,6,28,0.7857142857142857
/fighter/allen-berube-16459,16459,allen berube,monstah,8/25/1974,68.0,155.0,gracie tampa,lightweight,"biddeford, maine",usa,bjj,4,3,7,0.5714285714285714
/fighter/john-polakowski-9512,9512,john polakowski,buckets of blood,6/21/1981,69.0,155.0,the pit,lightweight,"san luis obsipo, california",usa,mma,2,2,4,0.5
/fighter/alejandro-perez-13428,13428,alejandro perez,el diablito,,66.0,136.0,kb-vt gym,bantamweight,aguascalientes,mexico,mma,21,6,27,0.7777777777777778
/fighter/steve-vigneault-900,900,steve vigneault,lion heart,,70.0,169.0,tristar gym,welterweight,"iles de la madeleine, quebec",canada,mma,12,6,18,0.6666666666666666
/fighter/roland-delorme-37351,37351,roland delorme,stunning,12/18/1983,69.0,135.0,winnipeg academy of mma,bantamweight,"winnipeg, manitoba",canada,judo,9,5,14,0.6428571428571429
/fighter/jared-rollins-5781,5781,jared rollins,j-roc,1/26/1977,69.0,185.0,team oyama,middleweight,"stanton, california",usa,mma,8,4,12,0.6666666666666666
/fighter/scott-junk-12943,12943,scott junk,punk haole,12/17/1978,73.0,265.0,mma development,heavyweight,"kailua, hawaii",usa,mma,8,3,11,0.7272727272727273
/fighter/alfonso-alcarez-229,229,alfonso alcarez,alfie,6/10/1970,63.0,135.0,nickwan kick gym,bantamweight,"las vegas, nevada",usa,kickboxing,1,3,4,0.25
/fighter/david-velasquez-243,243,david velasquez,little,,65.0,145.0,american kickboxing academy,featherweight,"san jose, california",usa,kickboxing,10,10,20,0.5
/fighter/alexis-dufresne-113687,113687,alexis dufresne,sneaky zebra,8/31/1990,69.0,143.0,team quest,featherweight,"temecula, california",usa,bjj,6,3,9,0.6666666666666666
/fighter/leonardo-guimaraes-14971,14971,leonardo guimaraes,leleco,4/15/1982,72.0,185.0,mma masters,middleweight,"salvador, bahia",brazil,mma,12,6,18,0.6666666666666666
/fighter/geane-herrera-79290,79290,geane herrera,la pulga,5/27/1990,65.0,125.0,banks mma,flyweight,"tampa, florida",usa,mma,10,3,13,0.7692307692307693
/fighter/leandro-silva-86382,86382,leandro silva,buscape,11/11/1985,70.0,170.0,team buscape,welterweight,"sao paulo, sao paulo",brazil,muay thai,22,7,29,0.7586206896551724
