pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/ufc-68-uprising-4662,4662,4,ufc 68 - uprising,ultimate fighting championship,3/3/2007,"nationwide arena, columbus, ohio, united states",/fighter/rex-holman-13745,/fighter/matt-hamill-16695,rex holman,matt hamill,loss,win,13745,16695,tko,punches,john mccarthy,1,4:00
/events/ufc-fight-night-21-florian-vs-gomi-12474,12474,6,ufc fight night 21 - florian vs. gomi,ultimate fighting championship,3/31/2010,"bojangles coliseum, charlotte, north carolina, united states",/fighter/ronys-torres-20447,/fighter/jacob-volkmann-24765,ronys torres,jacob volkmann,loss,win,20447,24765,decision,split,bill clancy,3,5:00
/events/ufc-fight-night-16-fight-for-the-troops-1-8724,8724,4,ufc fight night 16 - fight for the troops 1,ultimate fighting championship,12/10/2008,"crown coliseum, fayetteville, north carolina, united states",/fighter/johnny-rees-14891,/fighter/steve-bruno-4367,johnny rees,steve bruno,loss,win,14891,4367,submission,rear-naked choke,donnie jessup,2,3:44
/events/ufc-5-the-return-of-the-beast-11,11,10,ufc 5 - the return of the beast,ultimate fighting championship,4/7/1995,"bojangles\' coliseum, charlotte, north carolina, united states",/fighter/dave-beneteau-56,/fighter/dan-severn-52,dave beneteau,dan severn,loss,win,56,52,submission,keylock,john mccarthy,1,3:01
/events/ufc-80-rapid-fire-5982,5982,8,ufc 80 - rapid fire,ultimate fighting championship,1/19/2008,"metro radio arena, newcastle upon tyne, tyne and wear, england",/fighter/gabriel-gonzaga-7306,/fighter/fabricio-werdum-8390,gabriel gonzaga,fabricio werdum,loss,win,7306,8390,tko,punches,dan miragliotta,2,4:34
/events/ufc-on-fox-13-dos-santos-vs-miocic-38839,38839,12,ufc on fox 13 - dos santos vs. miocic,ultimate fighting championship,12/13/2014,"us airways center, phoenix, arizona, united states",/fighter/junior-dos-santos-17272,/fighter/stipe-miocic-39537,junior dos santos,stipe miocic,win,loss,17272,39537,decision,unanimous,herb dean,5,5:00
/events/ufc-fight-night-52-hunt-vs-nelson-37745,37745,12,ufc fight night 52 - hunt vs. nelson,ultimate fighting championship,9/20/2014,"saitama super arena, saitama, japan, japan",/fighter/mark-hunt-10668,/fighter/roy-nelson-10249,mark hunt,roy nelson,win,loss,10668,10249,ko,punch,leon roberts,2,3:00
/events/ufc-70-nations-collide-4862,4862,7,ufc 70 - nations collide,ultimate fighting championship,4/21/2007,"manchester evening news arena, manchester, lancashire, england",/fighter/david-heath-11483,/fighter/lyoto-machida-7513,david heath,lyoto machida,loss,win,11483,7513,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-159-jones-vs-sonnen-25825,25825,8,ufc 159 - jones vs. sonnen,ultimate fighting championship,4/27/2013,"prudential center, newark, new jersey, united states",/fighter/vinny-magalhaes-10709,/fighter/phil-davis-27802,vinny magalhaes,phil davis,loss,win,10709,27802,decision,unanimous,dan miragliotta,3,5:00
/events/ufc-fight-night-52-hunt-vs-nelson-37745,37745,7,ufc fight night 52 - hunt vs. nelson,ultimate fighting championship,9/20/2014,"saitama super arena, saitama, japan, japan",/fighter/jon-delos-reyes-58594,/fighter/kyoji-horiguchi-64413,jon delos reyes,kyoji horiguchi,loss,win,58594,64413,tko,punches,steve perceval,1,3:48
/events/ufc-on-fox-6-johnson-vs-dodson-26199,26199,5,ufc on fox 6 - johnson vs. dodson,ultimate fighting championship,1/26/2013,"united center, chicago, illinois, united states",/fighter/pascal-krauss-43439,/fighter/mike-stumpf-20967,pascal krauss,mike stumpf,win,loss,43439,20967,decision,unanimous,herb dean,3,5:00
/events/ufc-141-lesnar-vs-overeem-18346,18346,4,ufc 141 - lesnar vs. overeem,ultimate fighting championship,12/30/2011,"mgm grand garden arena, las vegas, nevada, united states",/fighter/anthony-njokuani-7540,/fighter/danny-castillo-26070,anthony njokuani,danny castillo,loss,win,7540,26070,decision,split,steve mazzagatti,3,5:00
/events/ufc-127-penn-vs-fitch-15202,15202,2,ufc 127 - penn vs. fitch,ultimate fighting championship,2/27/2011,"acer arena, sydney, new south wales, australia",/fighter/chris-tuchscherer-10669,/fighter/mark-hunt-10668,chris tuchscherer,mark hunt,loss,win,10669,10668,ko,punch,john sharp,2,1:41
/events/ufc-150-henderson-vs-edgar-2-22013,22013,10,ufc 150 - henderson vs. edgar 2,ultimate fighting championship,8/11/2012,"pepsi center, denver, colorado, united states",/fighter/benson-henderson-20548,/fighter/frankie-edgar-14204,benson henderson,frankie edgar,win,loss,20548,14204,decision,split,herb dean,5,5:00
/events/ufc-fight-night-75-barnett-vs-nelson-45847,45847,2,ufc fight night 75 - barnett vs. nelson,ultimate fighting championship,9/26/2015,"saitama super arena, saitama, japan",/fighter/kajan-johnson-5615,/fighter/naoyuki-kotani-393,kajan johnson,naoyuki kotani,win,loss,5615,393,decision,unanimous,greg kleynjans,3,5:00
/events/ufc-110-nogueira-vs-velasquez-11792,11792,9,ufc 110 - nogueira vs. velasquez,ultimate fighting championship,2/20/2010,"acer arena, sydney, new south wales, australia",/fighter/antonio-rodrigo-nogueira-1440,/fighter/cain-velasquez-19102,antonio rodrigo nogueira,cain velasquez,loss,win,1440,19102,ko,punches,herb dean,1,2:20
/events/ufc-139-shogun-vs-henderson-17551,17551,9,ufc 139 - shogun vs. henderson,ultimate fighting championship,11/19/2011,"hp pavillion, san jose, california, united states",/fighter/martin-kampmann-5344,/fighter/rick-story-25989,martin kampmann,rick story,win,loss,5344,25989,decision,unanimous,josh rosenthal,3,5:00
/events/ufc-173-barao-vs-dillashaw-35617,35617,1,ufc 173 - barao vs. dillashaw,ultimate fighting championship,5/24/2014,"mgm grand garden arena, las vegas, nevada, united states",/fighter/jingliang-li-26381,/fighter/david-michaud-53778,jingliang li,david michaud,win,loss,26381,53778,decision,split,mark smith,3,5:00
/events/ufc-98-evans-vs-machida-9529,9529,11,ufc 98 - evans vs. machida,ultimate fighting championship,5/23/2009,"mgm grand garden arena, las vegas, nevada, united states",/fighter/rashad-evans-10200,/fighter/lyoto-machida-7513,rashad evans,lyoto machida,loss,win,10200,7513,ko,punches,mario yamasaki,2,3:57
/events/ufc-3-the-american-dream-9,9,4,ufc 3 - the american dream,ultimate fighting championship,9/9/1994,"grady cole center, charlotte, north carolina, united states",/fighter/kimo-leopoldo-43,/fighter/royce-gracie-19,kimo leopoldo,royce gracie,loss,win,43,19,submission,armlock,john mccarthy,1,4:40
/events/ufc-34-high-voltage-540,540,7,ufc 34 - high voltage,ultimate fighting championship,11/2/2001,"mgm grand garden arena, las vegas, nevada, united states",/fighter/ricco-rodriguez-8,/fighter/pete-williams-201,ricco rodriguez,pete williams,win,loss,8,201,tko,punches,,2,4:02
/events/ufc-48-payback-2203,2203,7,ufc 48 - payback,ultimate fighting championship,6/19/2004,"mandalay bay events center, las vegas, nevada, united states",/fighter/dennis-hallman-275,/fighter/frank-trigg-311,dennis hallman,frank trigg,loss,win,275,311,tko,punches,,1,4:15
/events/ufc-fight-night-51-bigfoot-vs-arlovski-2-37743,37743,2,ufc fight night 51 - bigfoot vs. arlovski 2,ultimate fighting championship,9/13/2014,"nilson nelson gymnasium, brasilia, federal district, brazil",/fighter/sean-spencer-60908,/fighter/paulo-thiago-13336,sean spencer,paulo thiago,win,loss,60908,13336,decision,unanimous,fernando yamasaki,3,5:00
/events/ufc-fight-night-75-barnett-vs-nelson-45847,45847,9,ufc fight night 75 - barnett vs. nelson,ultimate fighting championship,9/26/2015,"saitama super arena, saitama, japan",/fighter/gegard-mousasi-7466,/fighter/uriah-hall-14210,gegard mousasi,uriah hall,loss,win,7466,14210,tko,flying knee and punches,greg kleynjans,2,0:25
/events/ufc-166-velasquez-vs-dos-santos-3-30813,30813,9,ufc 166 - velasquez vs. dos santos 3,ultimate fighting championship,10/19/2013,"toyota center, houston, texas, united states",/fighter/john-dodson-11660,/fighter/darrell-montague-34214,john dodson,darrell montague,win,loss,11660,34214,ko,punch,jacob montalvo,1,4:13
/events/ufc-fight-night-32-belfort-vs-henderson-32067,32067,10,ufc fight night 32 - belfort vs. henderson,ultimate fighting championship,11/9/2013,"goiania arena, goiania, goias, brazil",/fighter/daniel-sarafian-17665,/fighter/cezar-ferreira-22400,daniel sarafian,cezar ferreira,loss,win,17665,22400,decision,split,mario yamasaki,3,5:00
/events/ufc-107-penn-vs-sanchez-11118,11118,7,ufc 107 - penn vs. sanchez,ultimate fighting championship,12/12/2009,"fedex forum, memphis, tennessee, united states",/fighter/paul-buentello-347,/fighter/stefan-struve-15063,paul buentello,stefan struve,loss,win,347,15063,decision,majority,dan miragliotta,3,5:00
/events/ufc-on-fox-16-dillashaw-vs-barao-2-42219,42219,2,ufc on fox 16 - dillashaw vs. barao 2,ultimate fighting championship,7/25/2015,"united center, chicago, illinois, united states",/fighter/jessamyn-duke-71307,/fighter/elizabeth-phillips-83021,jessamyn duke,elizabeth phillips,loss,win,71307,83021,decision,unanimous,herb dean,3,5:00
/events/ufc-the-ultimate-fighter-brazil-3-finale-35955,35955,8,ufc - the ultimate fighter brazil 3 finale,ultimate fighting championship,5/31/2014,"geraldo jose de almeida (ibirapuera) gymnasium, sao paulo, sao paulo, brazil",/fighter/robbie-peralta-21339,/fighter/rony-mariano-bezerra-38190,robbie peralta,rony mariano bezerra,win,loss,21339,38190,decision,split,mario yamasaki,3,5:00
/events/ufc-150-henderson-vs-edgar-2-22013,22013,6,ufc 150 - henderson vs. edgar 2,ultimate fighting championship,8/11/2012,"pepsi center, denver, colorado, united states",/fighter/justin-lawrence-73756,/fighter/max-holloway-38671,justin lawrence,max holloway,loss,win,73756,38671,tko,punches,josh rosenthal,2,4:49
/events/ufc-on-fx-7-belfort-vs-bisping-26135,26135,10,ufc on fx 7 - belfort vs. bisping,ultimate fighting championship,1/19/2013,"geraldo jose de almeida state gymnasium, sao paulo, brazil, brazil",/fighter/daniel-sarafian-17665,/fighter/cb-dollaway-22350,daniel sarafian,c.b. dollaway,loss,win,17665,22350,decision,split,mario yamasaki,3,5:00
/events/ufc-141-lesnar-vs-overeem-18346,18346,1,ufc 141 - lesnar vs. overeem,ultimate fighting championship,12/30/2011,"mgm grand garden arena, las vegas, nevada, united states",/fighter/manny-gamburyan-5185,/fighter/diego-nunes-25981,manny gamburyan,diego nunes,loss,win,5185,25981,decision,unanimous,steve mazzagatti,3,5:00
/events/ufc-195-lawler-vs-condit-47465,47465,9,ufc 195 - lawler vs. condit,ultimate fighting championship,1/2/2016,"mgm grand garden arena, las vegas, nevada, united states",/fighter/brian-ortega-65310,/fighter/diego-brandao-25097,brian ortega,diego brandao,win,loss,65310,25097,submission,triangle choke,john mccarthy,3,1:37
/events/ufc-137-penn-vs-diaz-17377,17377,9,ufc 137 - penn vs. diaz,ultimate fighting championship,10/29/2011,"mandalay bay events center, las vegas, nevada, united states",/fighter/roy-nelson-10249,/fighter/mirko-filipovic-2326,roy nelson,mirko filipovic,win,loss,10249,2326,tko,punches,steve mazzagatti,3,1:30
/events/ufc-191-johnson-vs-dodson-2-42229,42229,8,ufc 191 - johnson vs. dodson 2,ultimate fighting championship,9/5/2015,"mgm grand garden arena, las vegas, nevada, united states",/fighter/jan-blachowicz-25821,/fighter/corey-anderson-171723,jan blachowicz,corey anderson,loss,win,25821,171723,decision,unanimous,herb dean,3,5:00
/events/ufc-93-franklin-vs-henderson-8864,8864,9,ufc 93 - franklin vs. henderson,ultimate fighting championship,1/17/2009,"o2 arena, dublin, ireland, ireland",/fighter/mark-coleman-136,/fighter/mauricio-rua-5707,mark coleman,mauricio rua,loss,win,136,5707,tko,punches,kevin mulhall,3,4:36
/events/ufc-fight-night-41-munoz-vs-mousasi-36427,36427,7,ufc fight night 41 - munoz vs. mousasi,ultimate fighting championship,5/31/2014,"o2 world, berlin, germany, germany",/fighter/tom-niinimaki-5639,/fighter/niklas-backstrom-54620,tom niinimaki,niklas backstrom,loss,win,5639,54620,submission,rear-naked choke,leon roberts,1,4:15
/events/ufc-fight-night-71-mir-vs-duffee-42215,42215,7,ufc fight night 71 - mir vs. duffee,ultimate fighting championship,7/15/2015,"valley view casino center, san diego, california, united states",/fighter/alan-jouban-65878,/fighter/matt-dwyer-53933,alan jouban,matt dwyer,win,loss,65878,53933,decision,unanimous,herb dean,3,5:00
/events/ufc-fight-night-17-lauzon-vs-stephens-9307,9307,8,ufc fight night 17 - lauzon vs. stephens,ultimate fighting championship,2/7/2009,"usf sun dome, tampa, florida, united states",/fighter/josh-neer-9179,/fighter/mac-danzig-3396,josh neer,mac danzig,win,loss,9179,3396,submission,triangle choke,jorge alonso,2,3:36
/events/ufc-180-werdum-vs-hunt-37549,37549,5,ufc 180 - werdum vs. hunt,ultimate fighting championship,11/15/2014,"mexico city arena, mexico city, federal district, mexico",/fighter/jose-alberto-quinonez-152627,/fighter/alejandro-perez-13428,jose alberto quinonez,alejandro perez,loss,win,152627,13428,decision,unanimous,john mccarthy,3,5:00
/events/ufc-the-ultimate-fighter-1-finale-2971,2971,2,ufc - the ultimate fighter 1 finale,ultimate fighting championship,4/9/2005,"cox pavilion, las vegas, nevada, united states",/fighter/alex-schoenauer-4000,/fighter/mike-swick-5199,alex schoenauer,mike swick,loss,win,4000,5199,ko,punch,,1,0:20
/events/ufc-72-victory-5084,5084,6,ufc 72 - victory,ultimate fighting championship,6/16/2007,"the odyssey, belfast, northern ireland, ireland",/fighter/jason-macdonald-4389,/fighter/rory-singer-3525,jason macdonald,rory singer,win,loss,4389,3525,tko,punches and elbows,yves lavigne,2,3:18
/events/ufc-33-victory-in-vegas-430,430,4,ufc 33 - victory in vegas,ultimate fighting championship,9/28/2001,"mandalay bay events center, las vegas, nevada, united states",/fighter/dave-menne-245,/fighter/gil-castillo-553,dave menne,gil castillo,win,loss,245,553,decision,unanimous,,5,5:00
/events/ufc-89-bisping-vs-leben-8070,8070,2,ufc 89 - bisping vs. leben,ultimate fighting championship,10/18/2008,"national indoor arena, birmingham, west midlands, england",/fighter/jim-miller-14463,/fighter/david-baron-2860,jim miller,david baron,win,loss,14463,2860,submission,rear-naked choke,marc goddard,3,3:19
/events/ufc-fight-night-15-diaz-vs-neer-7916,7916,3,ufc fight night 15 - diaz vs. neer,ultimate fighting championship,9/17/2008,"omaha civic auditorium, omaha, nebraska, united states",/fighter/jason-brilz-1927,/fighter/brad-morris-9024,jason brilz,brad morris,win,loss,1927,9024,tko,punches,mark powell,2,2:54
/events/ufc-115-liddell-vs-franklin-12447,12447,10,ufc 115 - liddell vs. franklin,ultimate fighting championship,6/12/2010,"gm place, vancouver, british columbia, canada",/fighter/pat-barry-33342,/fighter/mirko-filipovic-2326,pat barry,mirko filipovic,loss,win,33342,2326,submission,rear-naked choke,yves lavigne,3,4:30
/events/ufc-fight-night-11-thomas-vs-florian-5454,5454,5,ufc fight night 11 - thomas vs. florian,ultimate fighting championship,9/19/2007,"palms casino resort, las vegas, nevada, united states",/fighter/luke-cummo-6428,/fighter/edilberto-de-oliveira-11907,luke cummo,edilberto de oliveira,win,loss,6428,11907,tko,punches,herb dean,1,1:45
/events/ufc-on-fox-5-henderson-vs-diaz-23169,23169,10,ufc on fox 5 - henderson vs. diaz,ultimate fighting championship,12/8/2012,"key arena, seattle, washington, united states",/fighter/mauricio-rua-5707,/fighter/alexander-gustafsson-26162,mauricio rua,alexander gustafsson,loss,win,5707,26162,decision,unanimous,dan miragliotta,3,5:00
/events/ufc-118-edgar-vs-penn-2-13380,13380,7,ufc 118 - edgar vs. penn 2,ultimate fighting championship,8/28/2010,"td garden, boston, massachusetts, united states",/fighter/gray-maynard-15835,/fighter/kenny-florian-8021,gray maynard,kenny florian,win,loss,15835,8021,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-the-ultimate-fighter-13-finale-15811,15811,10,ufc - the ultimate fighter 13 finale,ultimate fighting championship,6/4/2011,"palms casino resort, las vegas, nevada, united states",/fighter/clay-guida-8184,/fighter/anthony-pettis-26627,clay guida,anthony pettis,win,loss,8184,26627,decision,unanimous,steve mazzagatti,3,5:00
/events/ufc-145-jones-vs-evans-20031,20031,5,ufc 145 - jones vs. evans,ultimate fighting championship,4/21/2012,"phillips arena, atlanta, georgia, united states",/fighter/stephen-thompson-59608,/fighter/matt-brown-14310,stephen thompson,matt brown,loss,win,59608,14310,decision,unanimous,fernando yamasaki,3,5:00
/events/ufc-16-battle-in-the-bayou-25,25,7,ufc 16 - battle in the bayou,ultimate fighting championship,3/13/1998,"pontchartrain center, kenner, louisiana, united states",/fighter/kimo-leopoldo-43,/fighter/tsuyoshi-kosaka-190,kimo leopoldo,tsuyoshi kosaka,loss,win,43,190,decision,unanimous,john mccarthy,1,15:00
/events/ufc-121-lesnar-vs-velasquez-14039,14039,1,ufc 121 - lesnar vs. velasquez,ultimate fighting championship,10/23/2010,"honda center, anaheim, california, united states",/fighter/jon-madsen-48820,/fighter/gilbert-yvel-323,jon madsen,gilbert yvel,win,loss,48820,323,tko,punches,john mccarthy,1,1:48
/events/ufc-fight-night-19-diaz-vs-guillard-10443,10443,4,ufc fight night 19 - diaz vs. guillard,ultimate fighting championship,9/16/2009,"cox convention center, oklahoma city, oklahoma, united states",/fighter/jay-silva-34408,/fighter/cb-dollaway-22350,jay silva,c.b. dollaway,loss,win,34408,22350,decision,unanimous,leon roberts,3,5:00
/events/ufc-43-meltdown-1614,1614,2,ufc 43 - meltdown,ultimate fighting championship,6/6/2003,"thomas and mack center, las vegas, nevada, united states",/fighter/matt-lindland-276,/fighter/falaniko-vitale-370,matt lindland,falaniko vitale,loss,win,276,370,tko,slam,,1,1:56
/events/ufc-on-fx-3-johnson-vs-mccall-21037,21037,9,ufc on fx 3 - johnson vs. mccall,ultimate fighting championship,6/8/2012,"bankatlantic center, fort lauderdale, florida, united states",/fighter/eddie-wineland-4173,/fighter/scott-jorgensen-16852,eddie wineland,scott jorgensen,win,loss,4173,16852,ko,punches,troy waugh,2,4:10
/events/ufc-158-st-pierre-vs-diaz-27073,27073,7,ufc 158 - st. pierre vs. diaz,ultimate fighting championship,3/16/2013,"bell centre, montreal, quebec, canada",/fighter/patrick-cote-6612,/fighter/bobby-voelker-15156,patrick cote,bobby voelker,win,loss,6612,15156,decision,unanimous,philippe chartier,3,5:00
/events/ufc-85-bedlam-6778,6778,1,ufc 85 - bedlam,ultimate fighting championship,6/7/2008,"o2 arena, london, england, england",/fighter/eddie-sanchez-12098,/fighter/antoni-hardonk-1518,eddie sanchez,antoni hardonk,loss,win,12098,1518,tko,punches,mario yamasaki,2,4:15
/events/ufc-178-johnson-vs-cariaso-35507,35507,9,ufc 178 - johnson vs. cariaso,ultimate fighting championship,9/27/2014,"mgm grand garden arena, las vegas, nevada, united states",/fighter/conor-mcgregor-29688,/fighter/dustin-poirier-50529,conor mcgregor,dustin poirier,win,loss,29688,50529,tko,punches,herb dean,1,1:46
/events/ufc-152-jones-vs-belfort-21045,21045,6,ufc 152 - jones vs. belfort,ultimate fighting championship,9/22/2012,"air canada centre, toronto, ontario, canada",/fighter/tj-grant-15906,/fighter/evan-dunham-22038,t.j. grant,evan dunham,win,loss,15906,22038,decision,unanimous,dan miragliotta,3,5:00
/events/ufc-67-all-or-nothing-4311,4311,1,ufc 67 - all or nothing,ultimate fighting championship,2/3/2007,"mandalay bay events center, las vegas, nevada, united states",/fighter/diego-saraiva-9534,/fighter/dustin-hazelett-11481,diego saraiva,dustin hazelett,loss,win,9534,11481,decision,unanimous,yves lavigne,3,5:00
/events/ufc-188-velasquez-vs-werdum-42205,42205,5,ufc 188 - velasquez vs. werdum,ultimate fighting championship,6/13/2015,"mexico city arena, mexico city, federal district, mexico",/fighter/drew-dober-23982,/fighter/efrain-escudero-16555,drew dober,efrain escudero,loss,win,23982,16555,submission,guillotine choke,herb dean,1,0:54
/events/ufc-120-bisping-vs-akiyama-14025,14025,6,ufc 120 - bisping vs. akiyama,ultimate fighting championship,10/16/2010,"o2 arena, london, england, england",/fighter/claude-patrick-4114,/fighter/james-wilks-10569,claude patrick,james wilks,win,loss,4114,10569,decision,unanimous,dan miragliotta,3,5:00
/events/ufc-6-clash-of-the-titans-12,12,2,ufc 6 - clash of the titans,ultimate fighting championship,7/14/1995,"casper events center, casper, wyoming, united states",/fighter/heman-ali-gipson-109,/fighter/anthony-macias-53,he-man ali gipson,anthony macias,loss,win,109,53,submission,punches,,1,3:06
/events/ufc-the-ultimate-fighter-10-finale-11054,11054,6,ufc - the ultimate fighter 10 finale,ultimate fighting championship,12/5/2009,"palms casino resort, las vegas, nevada, united states",/fighter/marcus-jones-25912,/fighter/matt-mitrione-49519,marcus jones,matt mitrione,loss,win,25912,49519,ko,punches,steve mazzagatti,2,0:10
/events/ufc-fight-night-83-cerrone-vs-oliveira-47935,47935,7,ufc fight night 83 - cerrone vs. oliveira,ultimate fighting championship,2/21/2016,"consol energy center, pittsburgh, pennsylvania, united states",/fighter/alex-garcia-54124,/fighter/sean-strickland-30452,alex garcia,sean strickland,loss,win,54124,30452,tko,punches,bill bookwalter,3,4:25
/events/ufc-fight-night-61-bigfoot-vs-mir-38843,38843,3,ufc fight night 61 - bigfoot vs. mir,ultimate fighting championship,2/22/2015,"gigantinho gymnasium, porto alegre, rio grande do sul, brazil",/fighter/mike-de-la-torre-17915,/fighter/tiago-dos-santos-e-silva-78479,mike de la torre,tiago dos santos e silva,win,loss,17915,78479,ko,punches,leon roberts,1,2:59
/events/ufc-fight-night-17-lauzon-vs-stephens-9307,9307,2,ufc fight night 17 - lauzon vs. stephens,ultimate fighting championship,2/7/2009,"usf sun dome, tampa, florida, united states",/fighter/derek-downey-12234,/fighter/nick-catone-23006,derek downey,nick catone,loss,win,12234,23006,submission,keylock,jorge alonso,2,1:15
/events/ufc-126-silva-vs-belfort-15104,15104,1,ufc 126 - silva vs. belfort,ultimate fighting championship,2/5/2011,"mandalay bay events center, las vegas, nevada, united states",/fighter/kenny-robertson-31978,/fighter/mike-pierce-25415,kenny robertson,mike pierce,loss,win,31978,25415,tko,punches,herb dean,2,0:29
/events/ufc-44-undisputed-1688,1688,1,ufc 44 - undisputed,ultimate fighting championship,9/26/2003,"mandalay bay events center, las vegas, nevada, united states",/fighter/caol-uno-283,/fighter/hermes-franca-3068,caol uno,hermes franca,loss,win,283,3068,ko,punch,,2,2:46
/events/ufc-8-david-vs-goliath-15,15,6,ufc 8 - david vs. goliath,ultimate fighting championship,2/16/1996,"ruben rodriguez coliseum, san juan, puerto rico, puerto rico",/fighter/don-frye-124,/fighter/sam-adkins-122,don frye,sam adkins,win,loss,124,122,tko,doctor stoppage,john mccarthy,1,0:48
/events/ufc-190-rousey-vs-correia-42221,42221,8,ufc 190 - rousey vs. correia,ultimate fighting championship,8/1/2015,"hsbc arena, rio de janeiro, rio de janeiro, brazil",/fighter/antonio-silva-12354,/fighter/soa-palelei-9680,antonio silva,soa palelei,win,loss,12354,9680,tko,punches,john mccarthy,2,0:41
/events/ufc-on-fox-4-shogun-vs-vera-20081,20081,2,ufc on fox 4 - shogun vs. vera,ultimate fighting championship,8/4/2012,"staples center, los angeles, california, united states",/fighter/manny-gamburyan-5185,/fighter/michihiro-omigawa-13005,manny gamburyan,michihiro omigawa,win,loss,5185,13005,decision,unanimous,luis cobian,3,5:00
/events/ufc-182-jones-vs-cormier-38841,38841,2,ufc 182 - jones vs. cormier,ultimate fighting championship,1/3/2015,"mgm grand garden arena, las vegas, nevada, united states",/fighter/omari-akhmedov-83462,/fighter/mats-nilsson-32446,omari akhmedov,mats nilsson,win,loss,83462,32446,decision,unanimous,yves lavigne,3,5:00
/events/ufc-101-declaration-9925,9925,3,ufc 101 - declaration,ultimate fighting championship,8/8/2009,"wachovia center, philadelphia, pennsylvania, united states",/fighter/dan-cramer-42310,/fighter/matt-riddle-34072,dan cramer,matt riddle,loss,win,42310,34072,decision,unanimous,,3,5:00
/events/ufc-on-fox-16-dillashaw-vs-barao-2-42219,42219,7,ufc on fox 16 - dillashaw vs. barao 2,ultimate fighting championship,7/25/2015,"united center, chicago, illinois, united states",/fighter/danny-castillo-26070,/fighter/jim-miller-14463,danny castillo,jim miller,loss,win,26070,14463,decision,split,herb dean,3,5:00
/events/ufc-fight-night-67-condit-vs-alves-42201,42201,3,ufc fight night 67 - condit vs. alves,ultimate fighting championship,5/30/2015,"goiania arena, goiania, goias, brazil",/fighter/lucas-martins-100031,/fighter/mirsad-bektic-59766,lucas martins,mirsad bektic,loss,win,100031,59766,tko,punches,mario yamasaki,2,0:30
/events/ufc-the-ultimate-fighter-14-finale-17424,17424,6,ufc - the ultimate fighter 14 finale,ultimate fighting championship,12/3/2011,"the pearl at the palms, las vegas, nevada, united states",/fighter/louis-gaudinot-45230,/fighter/johnny-bedford-19717,louis gaudinot,johnny bedford,loss,win,45230,19717,tko,knees to the body,steve mazzagatti,3,1:58
/events/ufc-117-silva-vs-sonnen-13310,13310,1,ufc 117 - silva vs. sonnen,ultimate fighting championship,8/7/2010,"oracle arena, oakland, california, united states",/fighter/ben-saunders-10339,/fighter/dennis-hallman-275,ben saunders,dennis hallman,loss,win,10339,275,decision,unanimous,marcos rosales,3,5:00
/events/ufc-the-ultimate-fighter-9-finale-9751,9751,5,ufc - the ultimate fighter 9 finale,ultimate fighting championship,6/20/2009,"palms casino resort, las vegas, nevada, united states",/fighter/gleison-tibau-5993,/fighter/melvin-guillard-7431,gleison tibau,melvin guillard,loss,win,5993,7431,decision,split,josh rosenthal,3,5:00
/events/ufc-92-the-ultimate-2008-8732,8732,1,ufc 92 - the ultimate 2008,ultimate fighting championship,12/27/2008,"mgm grand garden arena, las vegas, nevada, united states",/fighter/dan-evensen-10584,/fighter/pat-barry-33342,dan evensen,pat barry,loss,win,10584,33342,tko,leg kicks,yves lavigne,1,2:36
/events/ufc-fight-night-20-maynard-vs-diaz-11617,11617,8,ufc fight night 20 - maynard vs. diaz,ultimate fighting championship,1/11/2010,"patriot center, fairfax, virginia, united states",/fighter/brad-blackburn-2920,/fighter/amir-sadollah-34071,brad blackburn,amir sadollah,loss,win,2920,34071,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-26-ultimate-field-of-dreams-36,36,6,ufc 26 - ultimate field of dreams,ultimate fighting championship,6/9/2000,"u.s. cellular center, cedar rapids, iowa, united states",/fighter/pat-miletich-188,/fighter/john-alessio-259,pat miletich,john alessio,win,loss,188,259,submission,armbar,john mccarthy,2,1:43
/events/ufc-fight-night-24-nogueira-vs-davis-15559,15559,1,ufc fight night 24 - nogueira vs. davis,ultimate fighting championship,3/26/2011,"key arena, seattle, washington, united states",/fighter/nik-lentz-15058,/fighter/waylon-lowe-18744,nik lentz,waylon lowe,win,loss,15058,18744,submission,guillotine choke,anthony hamlett,3,2:24
/events/ufc-92-the-ultimate-2008-8732,8732,4,ufc 92 - the ultimate 2008,ultimate fighting championship,12/27/2008,"mgm grand garden arena, las vegas, nevada, united states",/fighter/antoni-hardonk-1518,/fighter/mike-wessel-25524,antoni hardonk,mike wessel,win,loss,1518,25524,tko,punches,yves lavigne,2,2:09
/events/ufc-the-ultimate-fighter-3-finale-3952,3952,6,ufc - the ultimate fighter 3 finale,ultimate fighting championship,6/24/2006,"hard rock hotel and casino, las vegas, nevada, united states",/fighter/keith-jardine-2638,/fighter/wilson-gouveia-3070,keith jardine,wilson gouveia,win,loss,2638,3070,decision,unanimous,,3,5:00
/events/ufc-on-fox-5-henderson-vs-diaz-23169,23169,6,ufc on fox 5 - henderson vs. diaz,ultimate fighting championship,12/8/2012,"key arena, seattle, washington, united states",/fighter/mike-easton-9626,/fighter/raphael-assuncao-9574,mike easton,raphael assuncao,loss,win,9626,9574,decision,unanimous,steve newport,3,5:00
