pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/UFC-83-Serra-vs-St-Pierre-2-6339,6339,10,UFC 83 - Serra vs. St. Pierre 2,Ultimate Fighting Championship,4/19/2008,"Bell Centre, Montreal, Quebec, Canada",/fighter/Rich-Franklin-392,/fighter/Travis-Lutter-4586,Rich Franklin,Travis Lutter,win,loss,392,4586,TKO,Punches,Steve Mazzagatti,2,3:01
/events/UFC-121-Lesnar-vs-Velasquez-14039,14039,5,UFC 121 - Lesnar vs. Velasquez,Ultimate Fighting Championship,10/23/2010,"Honda Center, Anaheim, California, United States",/fighter/Patrick-Cote-6612,/fighter/Tom-Lawlor-21940,Patrick Cote,Tom Lawlor,loss,win,6612,21940,Decision,Unanimous,John McCarthy,3,5:00
/events/UFC-94-St-Pierre-vs-Penn-2-8465,8465,6,UFC 94 - St. Pierre vs. Penn 2,Ultimate Fighting Championship,1/31/2009,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Nate-Diaz-11451,/fighter/Clay-Guida-8184,Nate Diaz,Clay Guida,loss,win,11451,8184,Decision,Split,Yves Lavigne,3,5:00
/events/UFC-156-Aldo-vs-Edgar-26099,26099,11,UFC 156 - Aldo vs. Edgar,Ultimate Fighting Championship,2/2/2013,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Jose-Aldo-11506,/fighter/Frankie-Edgar-14204,Jose Aldo,Frankie Edgar,win,loss,11506,14204,Decision,Unanimous,Steve Mazzagatti,5,5:00
/events/UFC-Fight-Night-20-Maynard-vs-Diaz-11617,11617,10,UFC Fight Night 20 - Maynard vs. Diaz,Ultimate Fighting Championship,1/11/2010,"Patriot Center, Fairfax, Virginia, United States",/fighter/Evan-Dunham-22038,/fighter/Efrain-Escudero-16555,Evan Dunham,Efrain Escudero,win,loss,22038,16555,Submission,Armbar,Dan Miragliotta,3,1:59
/events/UFC-Fight-Night-33-Hunt-vs-Bigfoot-32293,32293,9,UFC Fight Night 33 - Hunt vs. Bigfoot,Ultimate Fighting Championship,12/7/2013,"Brisbane Entertainment Centre, Brisbane, Queensland, Australia",/fighter/Anthony-Perosh-9491,/fighter/Ryan-Bader-22858,Anthony Perosh,Ryan Bader,loss,win,9491,22858,Decision,Unanimous,John Sharp,3,5:00
/events/UFC-114-Rampage-vs-Evans-12446,12446,7,UFC 114 - Rampage vs. Evans,Ultimate Fighting Championship,5/29/2010,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/John-Hathaway-16704,/fighter/Diego-Sanchez-4824,John Hathaway,Diego Sanchez,win,loss,16704,4824,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-75-Champion-vs-Champion-5298,5298,4,UFC 75 - Champion vs. Champion,Ultimate Fighting Championship,9/8/2007,"O2 Arena, London, England, England",/fighter/Gleison-Tibau-5993,/fighter/Terry-Etim-13332,Gleison Tibau,Terry Etim,win,loss,5993,13332,Decision,Unanimous,Mario Yamasaki,3,5:00
/events/UFC-105-Couture-vs-Vera-11052,11052,6,UFC 105 - Couture vs. Vera,Ultimate Fighting Championship,11/14/2009,"Manchester Evening News Arena, Manchester, Lancashire, England",/fighter/John-Hathaway-16704,/fighter/Paul-Taylor-6326,John Hathaway,Paul Taylor,win,loss,16704,6326,Decision,Unanimous,Kevin Mulhall,3,5:00
/events/UFC-140-Jones-vs-Machida-17274,17274,9,UFC 140 - Jones vs. Machida,Ultimate Fighting Championship,12/10/2011,"Air Canada Centre, Toronto, Ontario, Canada",/fighter/Claude-Patrick-4114,/fighter/Brian-Ebersole-3015,Claude Patrick,Brian Ebersole,loss,win,4114,3015,Decision,Split,Josh Rosenthal,3,5:00
/events/UFC-on-Fox-2-Evans-vs-Davis-19039,19039,7,UFC on Fox 2 - Evans vs. Davis,Ultimate Fighting Championship,1/28/2012,"United Center, Chicago, Illinois, United States",/fighter/Nik-Lentz-15058,/fighter/Evan-Dunham-22038,Nik Lentz,Evan Dunham,loss,win,15058,22038,TKO,Doctor Stoppage,John McCarthy,2,5:00
/events/UFC-Fight-Night-47-Bader-vs-St-Preux-37727,37727,8,UFC Fight Night 47 - Bader vs. St. Preux,Ultimate Fighting Championship,8/16/2014,"Cross Insurance Center, Bangor, Maine, United States",/fighter/Brad-Tavares-33095,/fighter/Tim-Boetsch-19544,Brad Tavares,Tim Boetsch,loss,win,33095,19544,TKO,Punches,Kevin MacDonald,2,3:18
/events/UFC-111-St-Pierre-vs-Hardy-12131,12131,6,UFC 111 - St. Pierre vs. Hardy,Ultimate Fighting Championship,3/27/2010,"Prudential Center, Newark, New Jersey, United States",/fighter/Mark-Bocek-9781,/fighter/Jim-Miller-14463,Mark Bocek,Jim Miller,loss,win,9781,14463,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,20385,12,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship,6/22/2012,"Revel Atlantic City, Atlantic City, New Jersey, United States",/fighter/Clay-Guida-8184,/fighter/Gray-Maynard-15835,Clay Guida,Gray Maynard,loss,win,8184,15835,Decision,Split,Dan Miragliotta,5,5:00
/events/UFC-118-Edgar-vs-Penn-2-13380,13380,9,UFC 118 - Edgar vs. Penn 2,Ultimate Fighting Championship,8/28/2010,"TD Garden, Boston, Massachusetts, United States",/fighter/James-Toney-60940,/fighter/Randy-Couture-166,James Toney,Randy Couture,loss,win,60940,166,Submission,Arm-Triangle Choke,Mario Yamasaki,1,3:19
/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443,10443,6,UFC Fight Night 19 - Diaz vs. Guillard,Ultimate Fighting Championship,9/16/2009,"Cox Convention Center, Oklahoma City, Oklahoma, United States",/fighter/Steve-Cantwell-12785,/fighter/Brian-Stann-14829,Steve Cantwell,Brian Stann,loss,win,12785,14829,Decision,Unanimous,Kevin Nix,3,5:00
/events/UFC-77-Hostile-Territory-5482,5482,8,UFC 77 - Hostile Territory,Ultimate Fighting Championship,10/20/2007,"U.S. Bank Arena, Cincinnati, Ohio, United States",/fighter/Brandon-Vera-4886,/fighter/Tim-Sylvia-1061,Brandon Vera,Tim Sylvia,loss,win,4886,1061,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-61-Bitter-Rivals-3910,3910,1,UFC 61 - Bitter Rivals,Ultimate Fighting Championship,7/8/2006,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Kurt-Pellegrino-4153,/fighter/Drew-Fickett-725,Kurt Pellegrino,Drew Fickett,loss,win,4153,725,Submission,Rear-Naked Choke,Steve Mazzagatti,3,1:20
/events/UFC-Fight-Night-42-Henderson-vs-Khabilov-36711,36711,4,UFC Fight Night 42 - Henderson vs. Khabilov,Ultimate Fighting Championship,6/7/2014,"Tingley Coliseum, Albuquerque, New Mexico, United States",/fighter/Bobby-Voelker-15156,/fighter/Lance-Benoist-59764,Bobby Voelker,Lance Benoist,loss,win,15156,59764,Decision,Unanimous,Mario Yamasaki,3,5:00
/events/UFC-148-Silva-vs-Sonnen-2-20355,20355,6,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship,7/7/2012,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Ivan-Menjivar-993,/fighter/Mike-Easton-9626,Ivan Menjivar,Mike Easton,loss,win,993,9626,Decision,Unanimous,Josh Rosenthal,3,5:00
/events/UFC-130-Rampage-vs-Hamill-15685,15685,10,UFC 130 - Rampage vs. Hamill,Ultimate Fighting Championship,5/28/2011,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Matt-Hamill-16695,/fighter/Quinton-Jackson-348,Matt Hamill,Quinton Jackson,loss,win,16695,348,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-102-Couture-vs-Nogueira-10147,10147,7,UFC 102 - Couture vs. Nogueira,Ultimate Fighting Championship,8/29/2009,"Rose Garden Arena, Portland, Oregon, United States",/fighter/Brandon-Vera-4886,/fighter/Krzysztof-Soszynski-9178,Brandon Vera,Krzysztof Soszynski,win,loss,4886,9178,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-Fight-Night-64-Gonzaga-vs-Cro-Cop-2-42189,42189,5,UFC Fight Night 64 - Gonzaga vs. Cro Cop 2,Ultimate Fighting Championship,4/11/2015,"Krakow Arena, Krakow, Lesser Poland, Poland",/fighter/Yaotzin-Meza-15937,/fighter/Damian-Stasiak-86920,Yaotzin Meza,Damian Stasiak,win,loss,15937,86920,Decision,Unanimous,Leon Roberts,3,5:00
/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299,35299,9,UFC Fight Night 38 - Shogun vs. Henderson 2,Ultimate Fighting Championship,3/23/2014,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",/fighter/Leonardo-Santos-4810,/fighter/Norman-Parke-47549,Leonardo Santos,Norman Parke,draw,draw,4810,47549,Draw,Majority,Wernei Cardoso,3,5:00
/events/UFC-Fight-Night-49-Henderson-vs-dos-Anjos-37361,37361,10,UFC Fight Night 49 - Henderson vs. dos Anjos,Ultimate Fighting Championship,8/23/2014,"BOK Center, Tulsa, Oklahoma, United States",/fighter/Mike-Pyle-4577,/fighter/Jordan-Mein-6749,Mike Pyle,Jordan Mein,loss,win,4577,6749,TKO,Punches,Dan Miragliotta,1,1:12
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,9448,5,UFC Fight Night 18 - Condit vs. Kampmann,Ultimate Fighting Championship,4/1/2009,"Sommet Center, Nashville, Tennessee, United States",/fighter/Jesse-Sanders-16098,/fighter/Brock-Larson-6373,Jesse Sanders,Brock Larson,loss,win,16098,6373,Submission,Rear-Naked Choke,Herb Dean,1,2:01
/events/UFC-55-Fury-3250,3250,1,UFC 55 - Fury,Ultimate Fighting Championship,10/7/2005,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Alessio-Sakara-5366,/fighter/Ron-Faircloth-2290,Alessio Sakara,Ron Faircloth,NC,NC,5366,2290,No,Contest (Sakara Kicked in Groin,Herb Dean,2,0:10
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,47929,5,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship,2/6/2016,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Damian-Grabowski-30320,/fighter/Derrick-Lewis-59284,Damian Grabowski,Derrick Lewis,loss,win,30320,59284,TKO,Punches,Mark Smith,1,2:17
/events/UFC-Fight-Night-36-Machida-vs-Mousasi-33523,33523,9,UFC Fight Night 36 - Machida vs. Mousasi,Ultimate Fighting Championship,2/15/2014,"Arena Jaragua, Jaragua do Sul, Santa Catarina, Brazil",/fighter/Nicholas-Musoke-26160,/fighter/Viscardi-Andrade-30298,Nicholas Musoke,Viscardi Andrade,win,loss,26160,30298,Decision,Unanimous,Keith Peterson,3,5:00
/events/UFC-Fight-Night-26-Shogun-vs-Sonnen-29795,29795,7,UFC Fight Night 26 - Shogun vs. Sonnen,Ultimate Fighting Championship,8/17/2013,"TD Garden, Boston, Massachusetts, United States",/fighter/Brad-Pickett-11743,/fighter/Michael-McDonald-30297,Brad Pickett,Michael McDonald,loss,win,11743,30297,Submission,Triangle Choke,Kevin MacDonald,2,3:43
/events/UFC-165-Jones-vs-Gustafsson-30249,30249,12,UFC 165 - Jones vs. Gustafsson,Ultimate Fighting Championship,9/21/2013,"Air Canada Centre, Toronto, Ontario, Canada",/fighter/Eddie-Wineland-4173,/fighter/Renan-Barao-23156,Eddie Wineland,Renan Barao,loss,win,4173,23156,TKO,Spinning Back-Kick and Punches,Yves Lavigne,2,0:35
/events/UFC-Fight-Night-65-Miocic-vs-Hunt-42195,42195,2,UFC Fight Night 65 - Miocic vs. Hunt,Ultimate Fighting Championship,5/10/2015,"Adelaide Entertainment Centre, Adelaide, South Australia, Australia",/fighter/Vik-Grujic-69858,/fighter/Brendan-OReilly-52633,Vik Grujic,Brendan O'Reilly,loss,win,69858,52633,Decision,Unanimous,John Sharp,3,5:00
/events/UFC-171-Hendricks-vs-Lawler-33949,33949,8,UFC 171 - Hendricks vs. Lawler,Ultimate Fighting Championship,3/15/2014,"American Airlines Arena, Dallas, Texas, United States",/fighter/Rick-Story-25989,/fighter/Kelvin-Gastelum-74700,Rick Story,Kelvin Gastelum,loss,win,25989,74700,Decision,Split,Jacob Montalvo,3,5:00
/events/UFC-55-Fury-3250,3250,6,UFC 55 - Fury,Ultimate Fighting Championship,10/7/2005,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Forrest-Griffin-3526,/fighter/Elvis-Sinosic-281,Forrest Griffin,Elvis Sinosic,win,loss,3526,281,TKO,Punches,Mario Yamasaki,1,3:22
/events/UFC-124-St-Pierre-vs-Koscheck-2-14504,14504,3,UFC 124 - St. Pierre vs. Koscheck 2,Ultimate Fighting Championship,12/11/2010,"Bell Centre, Montreal, Quebec, Canada",/fighter/Matt-Riddle-34072,/fighter/Sean-Pierson-573,Matt Riddle,Sean Pierson,loss,win,34072,573,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-on-Fox-11-Werdum-vs-Browne-35107,35107,1,UFC on Fox 11 - Werdum vs. Browne,Ultimate Fighting Championship,4/19/2014,"Amway Center, Orlando, Florida, United States",/fighter/Jack-May-83949,/fighter/Derrick-Lewis-59284,Jack May,Derrick Lewis,loss,win,83949,59284,TKO,Punches,John McCarthy,1,4:23
/events/UFC-185-Pettis-vs-Dos-Anjos-42183,42183,10,UFC 185 - Pettis vs. Dos Anjos,Ultimate Fighting Championship,3/14/2015,"American Airlines Center, Dallas, Texas, United States",/fighter/Johny-Hendricks-24539,/fighter/Matt-Brown-14310,Johny Hendricks,Matt Brown,win,loss,24539,14310,Decision,Unanimous,Kerry Hatley,3,5:00
/events/UFC-144-Edgar-vs-Henderson-18347,18347,4,UFC 144 - Edgar vs. Henderson,Ultimate Fighting Championship,2/26/2012,"Saitama Super Arena, Saitama, Japan, Japan",/fighter/Norifumi-Yamamoto-1354,/fighter/Vaughan-Lee-6946,Norifumi Yamamoto,Vaughan Lee,loss,win,1354,6946,Submission,Armbar,Herb Dean,1,4:29
/events/UFC-12-Judgement-Day-20,20,1,UFC 12 - Judgement Day,Ultimate Fighting Championship,2/7/1997,"Dothan Civic Center Arena, Dothan, Alabama, United States",/fighter/Nick-Sanzo-148,/fighter/Jackie-Lee-149,Nick Sanzo,Jackie Lee,win,loss,148,149,TKO,Strikes,John McCarthy,1,0:48
/events/UFC-106-Ortiz-vs-Griffin-2-11053,11053,6,UFC 106 - Ortiz vs. Griffin 2,Ultimate Fighting Championship,11/21/2009,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Amir-Sadollah-34071,/fighter/Phil-Baroni-278,Amir Sadollah,Phil Baroni,win,loss,34071,278,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-Fight-Night-24-Nogueira-vs-Davis-15559,15559,7,UFC Fight Night 24 - Nogueira vs. Davis,Ultimate Fighting Championship,3/26/2011,"Key Arena, Seattle, Washington, United States",/fighter/Alex-Caceres-41586,/fighter/Mackens-Semerzier-38841,Alex Caceres,Mackens Semerzier,loss,win,41586,38841,Submission,Rear-Naked Choke,Mario Yamasaki,1,3:18
/events/UFC-101-Declaration-9925,9925,7,UFC 101 - Declaration,Ultimate Fighting Championship,8/8/2009,"Wachovia Center, Philadelphia, Pennsylvania, United States",/fighter/Kendall-Grove-10126,/fighter/Ricardo-Almeida-11,Kendall Grove,Ricardo Almeida,loss,win,10126,11,Decision,Unanimous,,3,5:00
/events/UFC-Fight-Night-1-Marquardt-vs-Salaverry-3100,3100,8,UFC Fight Night 1 - Marquardt vs. Salaverry,Ultimate Fighting Championship,8/6/2005,"Cox Pavillion, Las Vegas, Nevada, United States",/fighter/Nate-Marquardt-1712,/fighter/Ivan-Salaverry-1351,Nate Marquardt,Ivan Salaverry,win,loss,1712,1351,Decision,Unanimous,John McCarthy,3,5:00
/events/UFC-The-Ultimate-Fighter-12-Finale-14462,14462,9,UFC - The Ultimate Fighter 12 Finale,Ultimate Fighting Championship,12/4/2010,"Palms Casino Resort, Las Vegas, Nevada, United States",/fighter/Demian-Maia-14637,/fighter/Kendall-Grove-10126,Demian Maia,Kendall Grove,win,loss,14637,10126,Decision,Unanimous,Josh Rosenthal,3,5:00
/events/UFC-Fight-Night-58-Machida-vs-Dollaway-40613,40613,4,UFC Fight Night 58 - Machida vs. Dollaway,Ultimate Fighting Championship,12/20/2014,"Jose Correa Arena, Barueri, Sao Paulo, Brazil",/fighter/Hacran-Dias-19789,/fighter/Darren-Elkins-22094,Hacran Dias,Darren Elkins,win,loss,19789,22094,Decision,Unanimous,Jerin Valel,3,5:00
/events/UFC-The-Ultimate-Fighter-21-Finale-42213,42213,8,UFC - The Ultimate Fighter 21 Finale,Ultimate Fighting Championship,7/12/2015,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Jorge-Masvidal-7688,/fighter/Cezar-Ferreira-22400,Jorge Masvidal,Cezar Ferreira,win,loss,7688,22400,KO,Elbows and Punches,John McCarthy,1,4:22
/events/UFC-66-Liddell-vs-Ortiz-2-4312,4312,9,UFC 66 - Liddell vs. Ortiz 2,Ultimate Fighting Championship,12/30/2006,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Chuck-Liddell-192,/fighter/Tito-Ortiz-158,Chuck Liddell,Tito Ortiz,win,loss,192,158,TKO,Punches,Mario Yamasaki,3,3:59
/events/UFC-9-Motor-City-Madness-16,16,5,UFC 9 - Motor City Madness,Ultimate Fighting Championship,5/17/1996,"Cobo Arena, Detroit, Michigan, United States",/fighter/Koji-Kitao-134,/fighter/Mark-Hall-118,Koji Kitao,Mark Hall,loss,win,134,118,TKO,Doctor Stoppage - Broken Nose,John McCarthy,1,0:40
/events/UFC-Fight-Night-29-Maia-vs-Shields-31869,31869,5,UFC Fight Night 29 - Maia vs. Shields,Ultimate Fighting Championship,10/9/2013,"Jose Correa Gymnasium, Barueri, Sao Paulo, Brazil",/fighter/TJ-Dillashaw-62507,/fighter/Raphael-Assuncao-9574,T.J. Dillashaw,Raphael Assuncao,loss,win,62507,9574,Decision,Split,Mario Yamasaki,3,5:00
/events/UFC-188-Velasquez-vs-Werdum-42205,42205,11,UFC 188 - Velasquez vs. Werdum,Ultimate Fighting Championship,6/13/2015,"Mexico City Arena, Mexico City, Federal District, Mexico",/fighter/Cain-Velasquez-19102,/fighter/Fabricio-Werdum-8390,Cain Velasquez,Fabricio Werdum,loss,win,19102,8390,Submission,Guillotine Choke,Herb Dean,3,2:13
/events/UFC-Fight-Night-12-Swick-vs-Burkman-6179,6179,4,UFC Fight Night 12 - Swick vs. Burkman,Ultimate Fighting Championship,1/23/2008,"Palms Casino Resort, Las Vegas, Nevada, United States",/fighter/Gray-Maynard-15835,/fighter/Dennis-Siver-9817,Gray Maynard,Dennis Siver,win,loss,15835,9817,Decision,Unanimous,Josh Rosenthal,3,5:00
/events/UFC-94-St-Pierre-vs-Penn-2-8465,8465,2,UFC 94 - St. Pierre vs. Penn 2,Ultimate Fighting Championship,1/31/2009,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Jake-OBrien-14892,/fighter/Christian-Wellisch-3328,Jake O'Brien,Christian Wellisch,win,loss,14892,3328,Decision,Split,Yves Lavigne,3,5:00
/events/UFC-Fight-Night-53-Nelson-vs-Story-37747,37747,5,UFC Fight Night 53 - Nelson vs. Story,Ultimate Fighting Championship,10/4/2014,"Ericsson Globe Arena, Stockholm, Sweden, Sweden",/fighter/Dennis-Siver-9817,/fighter/Charles-Rosa-71116,Dennis Siver,Charles Rosa,win,loss,9817,71116,Decision,Unanimous,Kristian Hacklou,3,5:00
/events/UFC-156-Aldo-vs-Edgar-26099,26099,10,UFC 156 - Aldo vs. Edgar,Ultimate Fighting Championship,2/2/2013,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Antonio-Rogerio-Nogueira-2270,/fighter/Rashad-Evans-10200,Antonio Rogerio Nogueira,Rashad Evans,win,loss,2270,10200,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-Fight-Night-31-Fight-for-the-Troops-3-32077,32077,11,UFC Fight Night 31 - Fight for the Troops 3,Ultimate Fighting Championship,11/6/2013,"Fort Campbell, Hopkinsville, Kentucky, United States",/fighter/Ronny-Markes-21175,/fighter/Yoel-Romero-60762,Ronny Markes,Yoel Romero,loss,win,21175,60762,KO,Punches,Mario Yamasaki,3,1:39
/events/UFC-194-Aldo-vs-McGregor-42245,42245,8,UFC 194 - Aldo vs. McGregor,Ultimate Fighting Championship,12/12/2015,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Max-Holloway-38671,/fighter/Jeremy-Stephens-12179,Max Holloway,Jeremy Stephens,win,loss,38671,12179,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,22541,3,UFC on FX 5 - Browne vs. Bigfoot,Ultimate Fighting Championship,10/5/2012,"Target Center, Minneapolis, Minnesota, United States",/fighter/Jacob-Volkmann-24765,/fighter/Shane-Roller-24540,Jacob Volkmann,Shane Roller,win,loss,24765,24540,Submission,Rear-Naked Choke,Herb Dean,1,2:38
/events/UFC-Fight-Night-65-Miocic-vs-Hunt-42195,42195,10,UFC Fight Night 65 - Miocic vs. Hunt,Ultimate Fighting Championship,5/10/2015,"Adelaide Entertainment Centre, Adelaide, South Australia, Australia",/fighter/Anthony-Perosh-9491,/fighter/Sean-OConnell-33156,Anthony Perosh,Sean O'Connell,loss,win,9491,33156,TKO,Punches,Greg Kleynjans,1,0:56
/events/UFC-Fight-Night-26-Shogun-vs-Sonnen-29795,29795,13,UFC Fight Night 26 - Shogun vs. Sonnen,Ultimate Fighting Championship,8/17/2013,"TD Garden, Boston, Massachusetts, United States",/fighter/Mauricio-Rua-5707,/fighter/Chael-Sonnen-4112,Mauricio Rua,Chael Sonnen,loss,win,5707,4112,Submission,Guillotine Choke,Herb Dean,1,4:47
/events/UFC-on-Fuel-TV-2-Gustafsson-vs-Silva-19857,19857,6,UFC on Fuel TV 2 - Gustafsson vs. Silva,Ultimate Fighting Championship,4/14/2012,"Ericsson Globe Arena, Stockholm, Sweden, Sweden",/fighter/Papy-Abedi-20812,/fighter/James-Head-23253,Papy Abedi,James Head,loss,win,20812,23253,Submission,Rear-Naked Choke,Robert Sundel,1,4:33
/events/UFC-Live-6-Cruz-vs-Johnson-17789,17789,3,UFC Live 6 - Cruz vs. Johnson,Ultimate Fighting Championship,10/1/2011,"Verizon Center, Washington, D.C., United States",/fighter/Shane-Roller-24540,/fighter/TJ-Grant-15906,Shane Roller,T.J. Grant,loss,win,24540,15906,Technical,Submission (Armbar,Fernando Yamasaki,3,2:12
/events/UFC-Fight-Night-51-Bigfoot-vs-Arlovski-2-37743,37743,2,UFC Fight Night 51 - Bigfoot vs. Arlovski 2,Ultimate Fighting Championship,9/13/2014,"Nilson Nelson Gymnasium, Brasilia, Federal District, Brazil",/fighter/Paulo-Thiago-13336,/fighter/Sean-Spencer-60908,Paulo Thiago,Sean Spencer,loss,win,13336,60908,Decision,Unanimous,Fernando Yamasaki,3,5:00
/events/UFC-173-Barao-vs-Dillashaw-35617,35617,1,UFC 173 - Barao vs. Dillashaw,Ultimate Fighting Championship,5/24/2014,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/David-Michaud-53778,/fighter/Jingliang-Li-26381,David Michaud,Jingliang Li,loss,win,53778,26381,Decision,Split,Mark Smith,3,5:00
/events/UFC-90-Silva-vs-Cote-8188,8188,5,UFC 90 - Silva vs. Cote,Ultimate Fighting Championship,10/25/2008,"Allstate Arena, Rosemont, Illinois, United States",/fighter/Drew-McFedries-2386,/fighter/Thales-Leites-8593,Drew McFedries,Thales Leites,loss,win,2386,8593,Submission,Rear-Naked Choke,Marc Fennell,1,1:18
